MacAdress,ProcessDate,Temperature,Longitude,Latitude,accuracy,UserId,Id,TimeStamp
00:1B:10:18:50:2F,2020-05-07 18:20:00,36.380001068115234,28.7716469,40.9853717,13.366,26,16476,1588875600000000000
00:1B:10:18:1D:0C,2020-05-07 18:20:00,22.59000015258789,28.7617801,41.0473327,19.442,24,16480,1588875600000000000
00:1B:10:18:4F:9F,2020-05-07 18:20:00,35.93000030517578,28.9761387,41.0389081,13.928,70,16481,1588875600000000000
00:1B:10:18:30:29,2020-05-07 18:20:00,35.7599983215332,29.0249282,41.1002508,10.046,28,16468,1588875600000000000
00:1B:10:18:30:29,2020-05-07 18:30:00,35.72999954223633,29.0286509,41.1006408,9.873,28,16487,1588876200000000000
00:1B:10:18:2D:73,2020-05-07 18:30:00,26.309999465942383,28.9175822,41.0847091,13.671,49,16492,1588876200000000000
00:1B:10:18:50:2F,2020-05-07 18:30:00,36.43000030517578,28.7714602,40.9852342,13.073,26,16494,1588876200000000000
00:1B:10:18:1D:0C,2020-05-07 18:30:00,22.8799991607666,28.7617938,41.047316,15.604,24,16498,1588876200000000000
00:1B:10:18:4F:9F,2020-05-07 18:30:00,35.83000183105469,28.9761425,41.038912,14.044,70,16499,1588876200000000000
00:1B:10:18:33:47,2020-05-07 18:30:00,36.0,29.2014109,41.0123763,13.156,34,16818,1588876200000000000
00:1B:10:18:33:47,2020-05-07 18:40:00,36.0,29.2014109,41.0123763,13.156,34,16836,1588876800000000000
00:1B:10:18:30:29,2020-05-07 18:40:00,35.709999084472656,29.0271612,41.1004206,8.33,28,16505,1588876800000000000
00:1B:10:18:1D:0C,2020-05-07 18:40:00,23.1200008392334,28.7617707,41.0473194,16.483,24,16517,1588876800000000000
00:1B:10:18:50:2F,2020-05-07 18:40:00,36.470001220703125,28.7290528,40.9818941,18.0,26,16512,1588876800000000000
00:1B:10:18:2D:73,2020-05-07 18:40:00,26.329999923706055,28.9176044,41.0846878,14.011,49,16510,1588876800000000000
00:1B:10:18:2D:73,2020-05-07 18:50:00,26.280000686645508,28.9176041,41.0846938,14.917,49,16529,1588877400000000000
00:1B:10:18:30:29,2020-05-07 18:50:00,35.720001220703125,29.0248177,41.1013,8.375,28,16523,1588877400000000000
00:1B:10:18:50:2F,2020-05-07 18:50:00,36.58000183105469,28.683399,41.0049276,29.787,26,16531,1588877400000000000
00:1B:10:18:1D:0C,2020-05-07 18:50:00,23.239999771118164,28.7617925,41.0473168,17.337,24,16536,1588877400000000000
00:1B:10:18:4F:9F,2020-05-07 18:50:00,36.34000015258789,28.9761556,41.0388971,13.974,70,16528,1588877400000000000
00:1B:10:18:33:47,2020-05-07 18:50:00,36.0,29.2014109,41.0123763,13.156,34,16854,1588877400000000000
00:1B:10:18:1D:0C,2020-05-07 19:00:00,23.34000015258789,28.7617927,41.0473168,13.856,24,16555,1588878000000000000
00:1B:10:18:4F:9F,2020-05-07 19:00:00,36.31999969482422,28.9761517,41.0389103,14.014,70,16547,1588878000000000000
00:1B:10:18:2D:73,2020-05-07 19:00:00,26.270000457763672,28.9175952,41.0846851,19.925,49,16548,1588878000000000000
00:1B:10:18:50:2F,2020-05-07 19:00:00,36.5,28.5600562,41.0175612,32.0,26,16550,1588878000000000000
00:1B:10:18:33:47,2020-05-07 19:00:00,36.0,29.2014109,41.0123763,13.156,34,16871,1588878000000000000
00:1B:10:18:30:29,2020-05-07 19:00:00,35.63999938964844,29.0259791,41.103588,9.724,28,16542,1588878000000000000
00:1B:10:18:1D:0C,2020-05-07 19:10:00,23.260000228881836,28.7616786,41.0472365,19.5,24,16940,1588878600000000000
00:1B:10:18:33:47,2020-05-07 19:10:00,36.0,29.2014109,41.0123763,13.156,34,16888,1588878600000000000
00:1B:10:18:30:29,2020-05-07 19:10:00,35.66999816894531,29.0258005,41.1038266,4.083,28,16561,1588878600000000000
00:1B:10:18:50:2F,2020-05-07 19:10:00,36.45000076293945,28.5371896,41.0128322,15.223,26,16568,1588878600000000000
00:1B:10:18:2D:73,2020-05-07 19:10:00,26.280000686645508,28.9175891,41.0846966,14.411,49,16566,1588878600000000000
00:1B:10:18:2D:73,2020-05-07 19:20:00,26.229999542236328,28.9175836,41.0846945,15.411,49,16584,1588879200000000000
00:1B:10:18:30:29,2020-05-07 19:20:00,35.83000183105469,29.0257126,41.1038048,11.484,28,16579,1588879200000000000
00:1B:10:18:50:2F,2020-05-07 19:20:00,36.66999816894531,28.5350037,41.00543,7.267,26,16586,1588879200000000000
00:1B:10:18:33:47,2020-05-07 19:20:00,36.0,29.2014109,41.0123763,13.156,34,16905,1588879200000000000
00:1B:10:18:4F:9F,2020-05-07 19:20:00,35.720001220703125,28.9761384,41.0389135,14.159,70,16576,1588879200000000000
00:1B:10:18:50:2F,2020-05-07 19:30:00,36.70000076293945,28.5385494,41.0067162,19.676,26,16605,1588879800000000000
00:1B:10:18:33:47,2020-05-07 19:30:00,36.0,29.2014109,41.0123763,13.156,34,16922,1588879800000000000
00:1B:10:18:30:29,2020-05-07 19:30:00,35.779998779296875,29.0419046,41.1301921,10.666,28,16598,1588879800000000000
00:1B:10:18:2D:73,2020-05-07 19:30:00,26.18000030517578,28.9176091,41.0846877,13.85,49,16603,1588879800000000000
00:1B:10:18:4F:9F,2020-05-07 19:30:00,36.310001373291016,28.975881,41.0388848,192.0,70,16595,1588879800000000000
00:1B:10:18:33:47,2020-05-07 19:40:00,36.0,29.2014109,41.0123763,13.156,34,16937,1588880400000000000
00:1B:10:18:4F:9F,2020-05-07 19:40:00,35.970001220703125,28.9761507,41.0388996,12.864,70,16614,1588880400000000000
00:1B:10:18:30:29,2020-05-07 19:40:00,35.59000015258789,29.0458211,41.1313125,7.662,28,16636,1588880400000000000
00:1B:10:18:2D:73,2020-05-07 19:40:00,26.170000076293945,28.9176026,41.0846868,16.719,49,16622,1588880400000000000
00:1B:10:18:50:2F,2020-05-07 19:40:00,36.4900016784668,28.5429618,40.9914842,7.265,26,16624,1588880400000000000
00:1B:10:18:50:2F,2020-05-07 19:50:00,36.41999816894531,28.543049,40.9914749,7.614,26,16643,1588881000000000000
00:1B:10:18:33:47,2020-05-07 19:50:00,36.0,29.2014109,41.0123763,13.156,34,16952,1588881000000000000
00:1B:10:18:4F:9F,2020-05-07 19:50:00,35.68000030517578,28.9761503,41.0389022,14.434,70,16633,1588881000000000000
00:1B:10:18:2D:73,2020-05-07 19:50:00,26.31999969482422,28.9175907,41.0846932,14.034,49,16641,1588881000000000000
00:1B:10:18:4F:9F,2020-05-07 20:00:00,35.939998626708984,28.9761511,41.0389009,13.822,70,16652,1588881600000000000
00:1B:10:18:30:29,2020-05-07 20:00:00,35.630001068115234,29.0458562,41.1313224,8.065,28,16655,1588881600000000000
00:1B:10:18:33:47,2020-05-07 20:00:00,36.0,29.2014109,41.0123763,13.156,34,16966,1588881600000000000
00:1B:10:18:2D:73,2020-05-07 20:00:00,26.260000228881836,28.917607,41.0846898,14.101,49,16660,1588881600000000000
00:1B:10:18:50:2F,2020-05-07 20:00:00,36.470001220703125,28.5430581,40.991338,7.568,26,16662,1588881600000000000
00:1B:10:18:33:47,2020-05-07 20:10:00,36.0,29.2014109,41.0123763,13.156,34,16981,1588882200000000000
00:1B:10:18:30:29,2020-05-07 20:10:00,35.790000915527344,29.0458421,41.1313486,6.534,28,16673,1588882200000000000
00:1B:10:18:2D:73,2020-05-07 20:10:00,26.260000228881836,28.9175867,41.0846984,13.044,49,16678,1588882200000000000
00:1B:10:18:50:2F,2020-05-07 20:10:00,36.41999816894531,28.5430349,40.991463,6.783,26,16680,1588882200000000000
00:1B:10:18:4F:9F,2020-05-07 20:10:00,36.310001373291016,28.9761428,41.0389166,14.118,70,16696,1588882200000000000
00:1B:10:18:2D:73,2020-05-07 20:20:00,26.299999237060547,28.917589,41.0846947,12.976,49,16694,1588882800000000000
00:1B:10:18:50:2F,2020-05-07 20:20:00,36.5,28.5430234,40.9913934,7.679,26,16697,1588882800000000000
00:1B:10:18:30:29,2020-05-07 20:20:00,35.91999816894531,29.0458511,41.1313091,7.195,28,16706,1588882800000000000
00:1B:10:18:33:47,2020-05-07 20:20:00,36.0,29.2014109,41.0123763,13.156,34,16996,1588882800000000000
00:1B:10:18:2D:73,2020-05-07 20:30:00,26.260000228881836,28.9175971,41.084693,14.24,49,16711,1588883400000000000
00:1B:10:18:50:2F,2020-05-07 20:30:00,36.43000030517578,28.5430945,40.9914346,5.512,26,16713,1588883400000000000
00:1B:10:18:33:47,2020-05-07 20:30:00,36.0,29.2014109,41.0123763,13.156,34,17012,1588883400000000000
00:1B:10:18:2D:73,2020-05-07 20:40:00,26.18000030517578,28.9175957,41.0846976,13.028,49,16727,1588884000000000000
00:1B:10:18:33:47,2020-05-07 20:40:00,36.0,29.2014109,41.0123763,13.156,34,17028,1588884000000000000
00:1B:10:18:50:2F,2020-05-07 20:40:00,36.459999084472656,28.542956,40.9914928,4.644,26,16729,1588884000000000000
00:1B:10:18:30:29,2020-05-07 20:40:00,35.83000183105469,29.0459749,41.1315567,13.411,28,16722,1588884000000000000
00:1B:10:18:33:47,2020-05-07 20:50:00,36.0,29.2014109,41.0123763,13.156,34,17043,1588884600000000000
00:1B:10:18:30:29,2020-05-07 20:50:00,35.95000076293945,29.0459131,41.1312874,19.707,28,16739,1588884600000000000
00:1B:10:18:4F:9F,2020-05-07 20:50:00,36.31999969482422,28.9761682,41.0389039,14.809,70,16735,1588884600000000000
00:1B:10:18:2D:73,2020-05-07 20:50:00,26.219999313354492,28.9175836,41.0846882,13.325,49,16744,1588884600000000000
00:1B:10:18:50:2F,2020-05-07 20:50:00,36.36000061035156,28.5431015,40.99138,16.0,26,16746,1588884600000000000
00:1B:10:18:50:2F,2020-05-07 21:00:00,36.369998931884766,28.5431439,40.9914207,142.908,26,16763,1588885200000000000
00:1B:10:18:2D:73,2020-05-07 21:00:00,26.25,28.9177811,41.0848848,4.484,49,16761,1588885200000000000
00:1B:10:18:33:47,2020-05-07 21:00:00,35.0,29.2014109,41.0123763,13.156,34,17058,1588885200000000000
00:1B:10:18:4F:9F,2020-05-07 21:00:00,36.36000061035156,28.9761323,41.0389161,14.575,70,16752,1588885200000000000
00:1B:10:18:30:29,2020-05-07 21:00:00,35.86000061035156,29.0460924,41.1314269,5.573,28,16756,1588885200000000000
00:1B:10:18:2D:73,2020-05-07 21:10:00,26.209999084472656,28.9175977,41.0846904,14.568,49,16778,1588885800000000000
00:1B:10:18:30:29,2020-05-07 21:10:00,35.880001068115234,29.0458223,41.1313737,8.067,28,16773,1588885800000000000
00:1B:10:18:4F:9F,2020-05-07 21:10:00,36.369998931884766,28.9761385,41.0389199,14.054,70,16769,1588885800000000000
00:1B:10:18:33:47,2020-05-07 21:10:00,35.0,29.2014109,41.0123763,13.156,34,17073,1588885800000000000
00:1B:10:18:50:2F,2020-05-07 21:10:00,36.369998931884766,28.5431427,40.9913455,6.737,26,16780,1588885800000000000
00:1B:10:18:4F:9F,2020-05-07 21:20:00,36.36000061035156,28.9761882,41.0388826,13.141,70,16787,1588886400000000000
00:1B:10:18:33:47,2020-05-07 21:20:00,35.0,29.2014109,41.0123763,13.156,34,17088,1588886400000000000
00:1B:10:18:30:29,2020-05-07 21:20:00,35.869998931884766,29.0457753,41.1313367,8.738,28,16791,1588886400000000000
00:1B:10:18:2D:73,2020-05-07 21:20:00,26.100000381469727,28.9176054,41.0846874,13.912,49,16796,1588886400000000000
00:1B:10:18:50:2F,2020-05-07 21:20:00,36.380001068115234,28.537598,41.0080552,12.4,26,16798,1588886400000000000
00:1B:10:18:30:29,2020-05-07 21:30:00,35.9900016784668,29.0457697,41.1313701,8.465,28,16809,1588887000000000000
00:1B:10:18:50:2F,2020-05-07 21:30:00,36.369998931884766,28.5430755,40.9916008,5.316,26,16816,1588887000000000000
00:1B:10:18:4F:9F,2020-05-07 21:30:00,35.77000045776367,28.9761076,41.0388753,11.902,70,16805,1588887000000000000
00:1B:10:18:33:47,2020-05-07 21:30:00,35.0,29.2014109,41.0123763,13.156,34,17103,1588887000000000000
00:1B:10:18:2D:73,2020-05-07 21:30:00,26.079999923706055,28.9175793,41.0847088,13.444,49,16814,1588887000000000000
00:1B:10:18:4F:9F,2020-05-07 21:40:00,35.959999084472656,28.9760287,41.0388355,8.057,70,16823,1588887600000000000
00:1B:10:18:50:2F,2020-05-07 21:40:00,36.4900016784668,28.5430093,40.9914808,6.056,26,16835,1588887600000000000
00:1B:10:18:30:29,2020-05-07 21:40:00,35.97999954223633,29.0458214,41.1314034,13.204,28,16827,1588887600000000000
00:1B:10:18:33:47,2020-05-07 21:40:00,35.0,29.2014109,41.0123763,13.156,34,17118,1588887600000000000
00:1B:10:18:2D:73,2020-05-07 21:40:00,26.139999389648438,28.9175779,41.0847023,16.085,49,16832,1588887600000000000
00:1B:10:18:33:47,2020-05-07 21:50:00,35.0,29.2014109,41.0123763,13.156,34,17132,1588888200000000000
00:1B:10:18:50:2F,2020-05-07 21:50:00,36.369998931884766,28.5347716,40.9967153,16.0,26,16853,1588888200000000000
00:1B:10:18:4F:9F,2020-05-07 21:50:00,35.91999816894531,28.9760287,41.0388355,12.074,70,16841,1588888200000000000
00:1B:10:18:30:29,2020-05-07 21:50:00,36.31999969482422,29.0458896,41.13133,9.882,28,16845,1588888200000000000
00:1B:10:18:2D:73,2020-05-07 21:50:00,26.1200008392334,28.9175779,41.0847023,16.085,49,16850,1588888200000000000
00:1B:10:18:50:2F,2020-05-07 22:00:00,36.41999816894531,28.535154,41.0056094,25.983,26,16869,1588888800000000000
00:1B:10:18:33:47,2020-05-07 22:00:00,35.0,29.2014109,41.0123763,13.156,34,17146,1588888800000000000
00:1B:10:18:2D:73,2020-05-07 22:00:00,26.100000381469727,28.9175779,41.0847023,16.085,49,16867,1588888800000000000
00:1B:10:18:30:29,2020-05-07 22:00:00,35.84000015258789,29.0458132,41.1313012,9.802,28,16862,1588888800000000000
00:1B:10:18:33:47,2020-05-07 22:10:00,36.0,29.2014109,41.0123763,13.156,34,17160,1588889400000000000
00:1B:10:18:30:29,2020-05-07 22:10:00,35.93000030517578,29.0459545,41.1313316,6.258,28,16896,1588889400000000000
00:1B:10:18:50:2F,2020-05-07 22:10:00,36.400001525878906,28.6299457,41.0200963,24.0,26,16886,1588889400000000000
00:1B:10:18:2D:73,2020-05-07 22:10:00,26.06999969482422,28.9175779,41.0847023,16.085,49,16885,1588889400000000000
00:1B:10:18:4F:9F,2020-05-07 22:10:00,36.31999969482422,28.9761437,41.038915,14.308,70,16881,1588889400000000000
00:1B:10:18:4F:9F,2020-05-07 22:20:00,35.54999923706055,28.9761419,41.0389187,15.366,70,16898,1588890000000000000
00:1B:10:18:50:2F,2020-05-07 22:20:00,36.40999984741211,28.76956,40.9854316,48.0,26,16903,1588890000000000000
00:1B:10:18:33:47,2020-05-07 22:20:00,36.0,29.2014109,41.0123763,13.156,34,17177,1588890000000000000
00:1B:10:18:2D:73,2020-05-07 22:20:00,26.100000381469727,28.9175779,41.0847023,16.085,49,16902,1588890000000000000
00:1B:10:18:2D:73,2020-05-07 22:30:00,26.149999618530273,28.9175779,41.0847023,16.085,49,16919,1588890600000000000
00:1B:10:18:50:2F,2020-05-07 22:30:00,36.45000076293945,28.7682509,41.0303105,133.048,26,16920,1588890600000000000
00:1B:10:18:4F:9F,2020-05-07 22:30:00,36.310001373291016,28.9761395,41.0389176,13.538,70,16915,1588890600000000000
00:1B:10:18:33:47,2020-05-07 22:30:00,36.0,29.2014109,41.0123763,13.156,34,17193,1588890600000000000
00:1B:10:18:30:29,2020-05-07 22:30:00,35.880001068115234,29.045856,41.1312445,9.965,28,16913,1588890600000000000
00:1B:10:18:33:47,2020-05-07 22:40:00,36.0,29.2014109,41.0123763,13.156,34,17210,1588891200000000000
00:1B:10:18:30:29,2020-05-07 22:40:00,35.810001373291016,29.0459403,41.1313399,8.053,28,16930,1588891200000000000
00:1B:10:18:2D:73,2020-05-07 22:40:00,26.15999984741211,28.9175779,41.0847023,16.085,49,16935,1588891200000000000
00:1B:10:18:50:2F,2020-05-07 22:40:00,36.349998474121094,28.7631408,41.0453771,15.934,26,16936,1588891200000000000
00:1B:10:18:33:47,2020-05-07 22:50:00,36.0,29.2014109,41.0123763,13.156,34,17227,1588891800000000000
00:1B:10:18:30:29,2020-05-07 22:50:00,35.779998779296875,29.0458812,41.1313381,6.556,28,16945,1588891800000000000
00:1B:10:18:2D:73,2020-05-07 22:50:00,26.170000076293945,28.9175779,41.0847023,16.085,49,16950,1588891800000000000
00:1B:10:18:50:2F,2020-05-07 22:50:00,36.36000061035156,28.7618035,41.0472555,12.955,26,16951,1588891800000000000
00:1B:10:18:30:29,2020-05-07 23:00:00,35.95000076293945,29.0457992,41.1313204,9.028,28,16959,1588892400000000000
00:1B:10:18:2D:73,2020-05-07 23:00:00,26.280000686645508,28.9175779,41.0847023,16.085,49,16964,1588892400000000000
00:1B:10:18:50:2F,2020-05-07 23:00:00,36.400001525878906,28.7618011,41.0473103,14.01,26,16965,1588892400000000000
00:1B:10:18:1D:0C,2020-05-07 23:00:00,23.520000457763672,28.7617827,41.0473095,13.435,24,16969,1588892400000000000
00:1B:10:18:33:47,2020-05-07 23:00:00,35.0,29.2014109,41.0123763,13.156,34,17245,1588892400000000000
00:1B:10:18:1D:0C,2020-05-07 23:10:00,23.489999771118164,28.7617687,41.0473671,15.642,24,16984,1588893000000000000
00:1B:10:18:30:29,2020-05-07 23:10:00,35.959999084472656,29.0456686,41.1312466,6.735,28,16974,1588893000000000000
00:1B:10:18:2D:73,2020-05-07 23:10:00,26.219999313354492,28.9175779,41.0847023,16.085,49,16979,1588893000000000000
00:1B:10:18:33:47,2020-05-07 23:10:00,36.0,29.2014109,41.0123763,13.156,34,17263,1588893000000000000
00:1B:10:18:50:2F,2020-05-07 23:10:00,36.439998626708984,28.7617915,41.0473095,13.315,26,16980,1588893000000000000
00:1B:10:18:33:47,2020-05-07 23:20:00,36.0,29.2014109,41.0123763,13.156,34,17281,1588893600000000000
00:1B:10:18:4F:9F,2020-05-07 23:20:00,36.34000015258789,28.9760932,41.0389006,15.718,70,16988,1588893600000000000
00:1B:10:18:30:29,2020-05-07 23:20:00,35.959999084472656,29.0456831,41.1312336,6.523,28,16990,1588893600000000000
00:1B:10:18:2D:73,2020-05-07 23:20:00,26.290000915527344,28.9175779,41.0847023,16.085,49,16995,1588893600000000000
00:1B:10:18:1D:0C,2020-05-07 23:20:00,23.489999771118164,28.761789,41.047317,13.143,24,16999,1588893600000000000
00:1B:10:18:33:47,2020-05-07 23:30:00,36.0,29.2014109,41.0123763,13.156,34,17300,1588894200000000000
00:1B:10:18:4F:9F,2020-05-07 23:30:00,36.310001373291016,28.9761556,41.0388954,13.538,70,17003,1588894200000000000
00:1B:10:18:30:29,2020-05-07 23:30:00,36.310001373291016,29.0457486,41.1312296,8.74,28,17005,1588894200000000000
00:1B:10:18:2D:73,2020-05-07 23:30:00,26.290000915527344,28.9175779,41.0847023,16.085,49,17010,1588894200000000000
00:1B:10:18:1D:0C,2020-05-07 23:30:00,23.3700008392334,28.7618002,41.0473261,13.093,24,17015,1588894200000000000
00:1B:10:18:50:2F,2020-05-07 23:30:00,36.470001220703125,28.7617511,41.0473332,15.271,26,17011,1588894200000000000
00:1B:10:18:33:47,2020-05-07 23:40:00,35.0,29.2014109,41.0123763,13.156,34,17318,1588894800000000000
00:1B:10:18:2D:73,2020-05-07 23:40:00,26.270000457763672,28.9175779,41.0847023,16.085,49,17026,1588894800000000000
00:1B:10:18:30:29,2020-05-07 23:40:00,36.349998474121094,29.0457873,41.1313267,7.885,28,17036,1588894800000000000
00:1B:10:18:1D:0C,2020-05-07 23:40:00,23.389999389648438,28.7617947,41.0473168,14.603,24,17031,1588894800000000000
00:1B:10:18:4F:9F,2020-05-07 23:40:00,35.9900016784668,28.976078,41.0389245,64.0,70,17019,1588894800000000000
00:1B:10:18:50:2F,2020-05-07 23:40:00,36.459999084472656,28.7617967,41.0473106,15.309,26,17027,1588894800000000000
00:1B:10:18:30:29,2020-05-07 23:50:00,36.31999969482422,29.0458288,41.1313073,6.886,28,17051,1588895400000000000
00:1B:10:18:1D:0C,2020-05-07 23:50:00,23.360000610351562,28.7615593,41.047285,23.579,24,17046,1588895400000000000
00:1B:10:18:2D:73,2020-05-07 23:50:00,26.219999313354492,28.9175779,41.0847023,16.085,49,17041,1588895400000000000
00:1B:10:18:33:47,2020-05-07 23:50:00,35.0,29.2014109,41.0123763,13.156,34,17335,1588895400000000000
00:1B:10:18:33:47,2020-05-08 00:00:00,35.0,29.2014109,41.0123763,13.156,34,17353,1588896000000000000
00:1B:10:18:2D:73,2020-05-08 00:00:00,26.239999771118164,28.9175779,41.0847023,16.085,49,17056,1588896000000000000
00:1B:10:18:30:29,2020-05-08 00:10:00,35.86000061035156,29.0458153,41.1312745,8.621,28,17343,1588896600000000000
00:1B:10:18:33:47,2020-05-08 00:10:00,36.0,29.2014109,41.0123763,13.156,34,17370,1588896600000000000
00:1B:10:18:1D:0C,2020-05-08 00:10:00,36.349998474121094,28.761933,41.047392,25.1,24,17071,1588896600000000000
00:1B:10:18:2D:73,2020-05-08 00:10:00,26.200000762939453,28.9175779,41.0847023,16.085,49,17070,1588896600000000000
00:1B:10:18:2D:73,2020-05-08 00:20:00,26.200000762939453,28.9175779,41.0847023,16.085,49,17085,1588897200000000000
00:1B:10:18:1D:0C,2020-05-08 00:20:00,36.36000061035156,28.7622343,41.0472866,33.0,24,17086,1588897200000000000
00:1B:10:18:33:47,2020-05-08 00:20:00,36.0,29.2014109,41.0123763,13.156,34,17387,1588897200000000000
00:1B:10:18:1D:0C,2020-05-08 00:30:00,36.36000061035156,28.7617957,41.047204,34.355,24,17101,1588897800000000000
00:1B:10:18:33:47,2020-05-08 00:30:00,36.0,29.2014109,41.0123763,13.156,34,17405,1588897800000000000
00:1B:10:18:2D:73,2020-05-08 00:30:00,26.190000534057617,28.9175779,41.0847023,16.085,49,17100,1588897800000000000
00:1B:10:18:33:47,2020-05-08 00:40:00,36.0,29.2014109,41.0123763,13.156,34,17422,1588898400000000000
00:1B:10:18:2D:73,2020-05-08 00:40:00,26.219999313354492,28.9175779,41.0847023,16.085,49,17129,1588898400000000000
00:1B:10:18:1D:0C,2020-05-08 00:40:00,36.45000076293945,28.7618176,41.047232,16.593,24,17116,1588898400000000000
00:1B:10:18:4F:9F,2020-05-08 00:50:00,35.869998931884766,28.9761265,41.038911,14.015,70,17128,1588899000000000000
00:1B:10:18:33:47,2020-05-08 00:50:00,36.0,29.2014109,41.0123763,13.156,34,17438,1588899000000000000
00:1B:10:18:1D:0C,2020-05-08 00:50:00,36.41999816894531,28.7620195,41.04737,10.234,24,17130,1588899000000000000
00:1B:10:18:2D:73,2020-05-08 00:50:00,26.209999084472656,28.9175779,41.0847023,16.085,49,17142,1588899000000000000
00:1B:10:18:33:47,2020-05-08 01:00:00,36.0,29.2014109,41.0123763,13.156,34,17455,1588899600000000000
00:1B:10:18:1D:0C,2020-05-08 01:00:00,36.470001220703125,28.7619936,41.0475214,13.554,24,17143,1588899600000000000
00:1B:10:18:2A:1F,2020-05-08 01:00:00,29.0,28.7591776,41.0485397,20.669,71,17145,1588899600000000000
00:1B:10:18:2D:73,2020-05-08 01:10:00,26.139999389648438,28.9175779,41.0847023,16.085,49,17156,1588900200000000000
00:1B:10:18:1D:0C,2020-05-08 01:10:00,36.529998779296875,28.7620164,41.0473349,10.538,24,17157,1588900200000000000
00:1B:10:18:33:47,2020-05-08 01:10:00,36.0,29.2014109,41.0123763,13.156,34,17472,1588900200000000000
00:1B:10:18:2A:1F,2020-05-08 01:10:00,29.0,28.7589719,41.0532547,899.999,71,17306,1588900200000000000
00:1B:10:18:33:47,2020-05-08 01:20:00,36.0,29.2014109,41.0123763,13.156,34,17488,1588900800000000000
00:1B:10:18:2D:73,2020-05-08 01:20:00,26.0,28.9175779,41.0847023,16.085,49,17171,1588900800000000000
00:1B:10:18:1D:0C,2020-05-08 01:20:00,36.43000030517578,28.7618652,41.047294,10.586,24,17172,1588900800000000000
00:1B:10:18:4F:9F,2020-05-08 01:20:00,42.7400016784668,28.9761595,41.0388964,15.037,70,17174,1588900800000000000
00:1B:10:18:50:2F,2020-05-08 01:20:00,36.41999816894531,28.7617481,41.0473617,13.764,26,17175,1588900800000000000
00:1B:10:18:50:2F,2020-05-08 01:30:00,36.400001525878906,28.7617959,41.0473182,15.36,26,17191,1588901400000000000
00:1B:10:18:2D:73,2020-05-08 01:30:00,26.020000457763672,28.9175779,41.0847023,16.085,49,17188,1588901400000000000
00:1B:10:18:33:47,2020-05-08 01:30:00,35.0,29.2014109,41.0123763,13.156,34,17504,1588901400000000000
00:1B:10:18:1D:0C,2020-05-08 01:30:00,36.5099983215332,28.761812,41.0472969,8.254,24,17189,1588901400000000000
00:1B:10:18:33:47,2020-05-08 01:40:00,35.0,29.2014109,41.0123763,13.156,34,17520,1588902000000000000
00:1B:10:18:2D:73,2020-05-08 01:40:00,26.09000015258789,28.9175779,41.0847023,16.085,49,17205,1588902000000000000
00:1B:10:18:1D:0C,2020-05-08 01:40:00,36.41999816894531,28.7618531,41.047303,6.727,24,17206,1588902000000000000
00:1B:10:18:50:2F,2020-05-08 01:40:00,36.400001525878906,28.7617956,41.0473182,13.59,26,17208,1588902000000000000
00:1B:10:18:48:DB,2020-05-08 01:40:00,36.36000061035156,28.9894338,41.0343921,16.145,11,17198,1588902000000000000
00:1B:10:18:48:DB,2020-05-08 01:50:00,36.41999816894531,28.9894267,41.0343891,15.291,11,17216,1588902600000000000
00:1B:10:18:1D:0C,2020-05-08 01:50:00,36.40999984741211,28.7617768,41.0472135,11.124,24,17224,1588902600000000000
00:1B:10:18:50:2F,2020-05-08 01:50:00,36.369998931884766,28.7617876,41.047327,279.671,26,17226,1588902600000000000
00:1B:10:18:33:47,2020-05-08 01:50:00,36.0,29.2014109,41.0123763,13.156,34,17536,1588902600000000000
00:1B:10:18:2D:73,2020-05-08 01:50:00,26.010000228881836,28.9175779,41.0847023,16.085,49,17241,1588902600000000000
00:1B:10:18:33:47,2020-05-08 02:00:00,36.0,29.2014109,41.0123763,13.156,34,17552,1588903200000000000
00:1B:10:18:48:DB,2020-05-08 02:00:00,36.33000183105469,28.9894295,41.0344046,14.112,11,17234,1588903200000000000
00:1B:10:18:1D:0C,2020-05-08 02:00:00,36.40999984741211,28.7618869,41.0472982,9.044,24,17242,1588903200000000000
00:1B:10:18:50:2F,2020-05-08 02:00:00,36.40999984741211,28.7617889,41.0473242,17.102,26,17244,1588903200000000000
00:1B:10:18:2D:73,2020-05-08 02:10:00,26.010000228881836,28.9175779,41.0847023,16.085,49,17259,1588903800000000000
00:1B:10:18:50:2F,2020-05-08 02:10:00,36.36000061035156,28.7617926,41.0473216,16.512,26,17317,1588903800000000000
00:1B:10:18:37:33,2020-05-08 02:10:00,34.279998779296875,28.8475207,41.0457809,13.906,47,19232,1588903800000000000
00:1B:10:18:1D:0C,2020-05-08 02:10:00,36.45000076293945,28.7619223,41.0472731,9.44,24,17260,1588903800000000000
00:1B:10:18:48:DB,2020-05-08 02:10:00,35.97999954223633,28.9894306,41.0343894,14.579,11,17252,1588903800000000000
00:1B:10:18:33:47,2020-05-08 02:10:00,36.0,29.2014109,41.0123763,13.156,34,17568,1588903800000000000
00:1B:10:18:33:47,2020-05-08 02:20:00,36.0,29.2014109,41.0123763,13.156,34,17585,1588904400000000000
00:1B:10:18:48:DB,2020-05-08 02:20:00,35.959999084472656,28.9894387,41.034387,15.096,11,17270,1588904400000000000
00:1B:10:18:2D:73,2020-05-08 02:20:00,26.040000915527344,28.9175779,41.0847023,16.085,49,17277,1588904400000000000
