MacAdress,ProcessDate,Temperature,Longitude,Latitude,accuracy,UserId,Id
00:1B:10:18:1D:0C,2020-05-01 17:56:08.513,36.0,28.7617812,41.0472902,13.758,24,540
00:1B:10:18:43:B5,2020-05-01 17:58:00.913,36.0,29.0337232,41.1038718,33.6,29,541
00:1B:10:18:45:9B,2020-05-01 17:59:15.903,35.0,29.0352544,41.1684002,12.403,27,542
00:1B:10:18:30:29,2020-05-01 17:59:44.917,28.0,29.0458849,41.1312871,23.537,28,543
00:1B:10:18:1D:0C,2020-05-01 18:03:08.480,36.0,28.7617638,41.0472844,13.617,24,545
00:1B:10:18:43:B5,2020-05-01 18:08:01.047,35.0,29.0337232,41.1038718,33.6,29,546
00:1B:10:18:30:29,2020-05-01 18:09:44.953,28.0,29.0458917,41.1312849,21.507,28,547
00:1B:10:18:45:9B,2020-05-01 18:12:46.367,35.0,29.0352544,41.1684002,12.403,27,548
00:1B:10:18:43:B5,2020-05-01 18:18:01.000,35.0,29.0337232,41.1038718,33.6,29,552
00:1B:10:18:30:29,2020-05-01 18:19:44.983,28.0,29.0459113,41.1312872,19.355,28,553
00:1B:10:18:45:9B,2020-05-01 18:23:44.597,35.0,29.0352544,41.1684002,12.403,27,554
00:1B:10:18:35:6C,2020-05-01 18:09:23.107,26.0,28.8222019,41.0539202,12.254,32,555
00:1B:10:18:45:9B,2020-05-01 18:24:13.500,35.0,28.8310939,41.0640956,4.861,27,557
00:1B:10:18:45:9B,2020-05-01 18:27:52.903,35.0,28.811926,41.0676599,25.45,27,559
00:1B:10:18:43:B5,2020-05-01 18:27:43.493,35.0,29.0337232,41.1038718,33.6,29,560
00:1B:10:18:30:29,2020-05-01 18:29:44.823,28.0,29.0458855,41.1312878,15.602,28,561
00:1B:10:18:45:9B,2020-05-01 18:29:53.200,35.0,28.813224,41.0565208,156.243,27,562
00:1B:10:18:45:9B,2020-05-01 18:30:53.647,35.0,28.821919,41.0540004,13.441,27,563
00:1B:10:18:35:6C,2020-05-01 18:34:46.850,35.0,28.8221831,41.0538461,14.063,32,564
00:1B:10:18:1D:0C,2020-05-01 18:10:35.807,36.0,28.7617914,41.0472983,12.738,24,566
00:1B:10:18:43:B5,2020-05-01 18:38:01.277,35.0,29.0337232,41.1038718,33.6,29,567
00:1B:10:18:45:9B,2020-05-01 18:39:03.063,35.0,28.821919,41.0540004,13.441,27,568
00:1B:10:18:30:29,2020-05-01 18:39:44.857,28.0,29.0458716,41.1312943,19.645,28,569
00:1B:10:18:45:9B,2020-05-01 18:39:58.140,35.0,28.821919,41.0540004,13.441,27,570
00:1B:10:18:1D:0C,2020-05-01 18:44:23.997,36.0,28.7617916,41.0472976,13.889,24,572
00:1B:10:18:43:B5,2020-05-01 18:47:38.627,36.0,29.0337232,41.1038718,33.6,29,573
00:1B:10:18:30:29,2020-05-01 18:49:44.897,28.0,29.0457272,41.1312962,18.125,28,574
00:1B:10:18:1D:0C,2020-05-01 18:56:08.923,36.0,28.7617926,41.0472934,13.541,24,576
00:1B:10:18:43:B5,2020-05-01 18:58:01.420,36.0,29.0337232,41.1038718,33.6,29,577
00:1B:10:18:30:29,2020-05-01 18:59:44.930,35.0,29.0458966,41.1312861,19.443,28,578
00:1B:10:18:1D:0C,2020-05-01 19:01:14.493,36.0,28.7617919,41.0472973,15.491,24,580
00:1B:10:18:43:B5,2020-05-01 19:08:01.373,36.0,29.0337232,41.1038718,33.6,29,581
00:1B:10:18:30:29,2020-05-01 19:09:44.767,35.0,29.0458916,41.1312818,17.84,28,582
00:1B:10:18:1D:0C,2020-05-01 19:15:24.320,35.0,28.7617823,41.0472925,14.728,24,584
00:1B:10:18:43:B5,2020-05-01 19:17:31.770,36.0,29.0337232,41.1038718,33.6,29,585
00:1B:10:18:30:29,2020-05-01 19:19:44.800,35.0,29.0458969,41.1312871,19.033,28,586
00:1B:10:18:1D:0C,2020-05-01 19:23:50.540,35.0,28.7617797,41.047285,14.368,24,588
00:1B:10:18:43:B5,2020-05-01 19:27:57.947,36.0,29.0337232,41.1038718,33.6,29,589
00:1B:10:18:30:29,2020-05-01 19:29:44.833,35.0,29.0456604,41.1312888,125.813,28,591
00:1B:10:18:1D:0C,2020-05-01 19:36:09.977,35.0,28.7617787,41.0473105,13.679,24,593
00:1B:10:18:43:B5,2020-05-01 19:37:57.770,35.0,29.0337232,41.1038718,33.6,29,594
00:1B:10:18:30:29,2020-05-01 19:39:44.873,35.0,29.045873,41.1312919,19.36,28,596
00:1B:10:18:1D:0C,2020-05-01 19:44:52.967,35.0,28.7617786,41.0472949,14.642,24,598
00:1B:10:18:43:B5,2020-05-01 19:47:57.720,36.0,29.0337232,41.1038718,33.6,29,599
00:1B:10:18:30:29,2020-05-01 19:49:44.710,35.0,29.0458659,41.1312796,21.434,28,601
00:1B:10:18:1D:0C,2020-05-01 19:54:05.403,35.0,28.7617863,41.0473033,14.137,24,603
00:1B:10:18:43:B5,2020-05-01 19:57:57.857,36.0,29.0337232,41.1038718,33.6,29,604
00:1B:10:18:30:29,2020-05-01 19:59:44.743,36.0,29.0458948,41.1312902,19.527,28,606
00:1B:10:18:43:B5,2020-05-01 20:07:57.813,36.0,29.0337232,41.1038718,33.6,29,608
00:1B:10:18:30:29,2020-05-01 20:09:44.977,35.0,29.0456543,41.1313017,20.096,28,610
00:1B:10:18:4C:36,2020-05-01 20:11:27.017,24.0,28.8221885,41.0538379,12.831,30,611
00:1B:10:18:1D:0C,2020-05-01 20:16:10.423,36.0,28.7617789,41.0472971,14.272,24,613
00:1B:10:18:43:B5,2020-05-01 20:17:57.950,35.0,29.0337206,41.1037539,16.879,29,614
00:1B:10:18:30:29,2020-05-01 20:19:44.817,36.0,29.0456917,41.1312664,100.0,28,616
00:1B:10:18:1D:0C,2020-05-01 20:26:10.443,36.0,28.7629848,41.0478615,21.948,24,618
00:1B:10:18:30:29,2020-05-01 20:29:44.653,35.0,29.0458181,41.1312067,20.521,28,620
00:1B:10:18:1D:0C,2020-05-01 20:36:10.443,36.0,28.7618072,41.0472961,13.091,24,622
00:1B:10:18:30:29,2020-05-01 20:30:54.617,35.0,29.0457638,41.1312149,20.666,28,624
00:1B:10:18:1D:0C,2020-05-01 20:46:10.467,36.0,28.7618604,41.0472032,21.078,24,626
00:1B:10:18:30:29,2020-05-01 20:49:44.767,36.0,29.0456803,41.1312871,8.0,28,628
00:1B:10:18:1D:0C,2020-05-01 20:56:10.483,36.0,28.7617942,41.0472872,18.881,24,630
00:1B:10:18:30:29,2020-05-01 20:59:44.800,36.0,29.0456803,41.1312871,8.0,28,632
00:1B:10:18:50:2F,2020-05-01 10:42:19.867,35.0,28.7708217,40.9854001,11.478,26,633
00:1B:10:18:1D:0C,2020-05-01 21:06:10.303,36.0,28.7620842,41.0473945,22.668,24,634
00:1B:10:18:30:29,2020-05-01 21:09:44.640,36.0,29.0456803,41.1312871,8.0,28,636
00:1B:10:18:45:9B,2020-05-01 21:15:53.627,35.0,29.0039515,41.1220822,95.761,27,637
00:1B:10:18:1D:0C,2020-05-01 21:16:10.530,35.0,28.7617837,41.0473,13.281,24,638
00:1B:10:18:50:2F,2020-05-01 21:18:39.127,36.0,28.7617489,41.0472581,39.465,26,640
00:1B:10:18:30:29,2020-05-01 21:19:44.677,36.0,29.0456803,41.1312871,8.0,28,641
00:1B:10:18:2B:D6,2020-05-01 21:20:20.767,35.0,29.0040098,41.1215236,4.9,22,642
00:1B:10:18:45:9B,2020-05-01 21:27:43.440,35.0,29.0039515,41.1220822,95.761,27,643
00:1B:10:18:50:2F,2020-05-01 21:28:37.343,36.0,28.7617635,41.0472861,14.188,26,645
00:1B:10:18:30:29,2020-05-01 21:29:44.710,36.0,29.0456803,41.1312871,8.0,28,646
00:1B:10:18:1D:0C,2020-05-01 21:29:33.943,36.0,28.7617942,41.0472963,16.291,24,647
00:1B:10:18:2F:BF,2020-05-01 21:36:29.417,35.0,29.003881,41.1214041,15.977,33,648
00:1B:10:18:45:9B,2020-05-01 21:37:38.637,35.0,29.0039515,41.1220822,95.761,27,649
00:1B:10:18:50:2F,2020-05-01 21:38:37.370,36.0,28.7604293,41.0453221,899.999,26,651
00:1B:10:18:30:29,2020-05-01 21:39:44.743,36.0,29.0456803,41.1312871,8.0,28,652
00:1B:10:18:1D:0C,2020-05-01 21:39:33.370,36.0,28.7617978,41.0472954,12.962,24,653
00:1B:10:18:50:2F,2020-05-01 21:48:37.420,36.0,28.7604293,41.0453221,899.999,26,655
00:1B:10:18:45:9B,2020-05-01 21:42:03.627,35.0,29.0039515,41.1220822,95.761,27,656
00:1B:10:18:30:29,2020-05-01 21:49:44.783,36.0,29.0458985,41.1312815,19.688,28,657
00:1B:10:18:1D:0C,2020-05-01 21:49:34.947,35.0,28.7615275,41.0471831,42.689,24,658
00:1B:10:18:4C:36,2020-05-01 21:52:05.487,35.0,28.8999427,41.0260673,20.794,30,659
00:1B:10:18:50:2F,2020-05-01 21:58:39.390,36.0,28.7617918,41.0472914,12.922,26,661
00:1B:10:18:30:29,2020-05-01 21:59:44.863,36.0,29.045873,41.1312873,20.293,28,662
00:1B:10:18:1D:0C,2020-05-01 21:59:32.620,36.0,28.7617963,41.0472937,13.609,24,663
00:1B:10:18:4C:36,2020-05-01 21:58:04.477,35.0,28.900088,41.0255117,55.325,30,664
00:1B:10:18:50:2F,2020-05-01 22:08:39.783,36.0,28.761748,41.0471471,156.019,26,666
00:1B:10:18:30:29,2020-05-01 21:59:59.770,36.0,29.0455256,41.1312764,31.6,28,667
00:1B:10:18:1D:0C,2020-05-01 22:09:32.230,36.0,28.7617999,41.0472952,14.948,24,668
00:1B:10:18:4C:36,2020-05-01 22:12:08.583,35.0,28.8999572,41.0260721,24.439,30,669
00:1B:10:18:50:2F,2020-05-01 22:18:39.867,36.0,28.7615705,41.0472879,12.946,26,671
00:1B:10:18:30:29,2020-05-01 22:19:44.907,35.0,29.0458596,41.131275,19.885,28,672
00:1B:10:18:1D:0C,2020-05-01 22:19:33.810,36.0,28.7617997,41.0472955,12.877,24,673
00:1B:10:18:50:2F,2020-05-01 22:28:39.890,36.0,28.7617845,41.0472553,6.76,26,675
00:1B:10:18:30:29,2020-05-01 22:29:44.947,35.0,29.0458429,41.1312852,18.77,28,676
00:1B:10:18:1D:0C,2020-05-01 22:27:08.743,36.0,28.7617984,41.0472941,12.487,24,677
00:1B:10:18:50:2F,2020-05-01 22:38:39.920,36.0,28.7618853,41.0472087,8.0,26,679
00:1B:10:18:1D:0C,2020-05-01 22:39:31.713,36.0,28.761798,41.0472947,12.334,24,681
00:1B:10:18:45:9B,2020-05-01 22:40:02.077,35.0,29.2011163,41.012477,41.952,27,682
00:1B:10:18:31:56,2020-05-01 22:41:52.187,36.0,28.9761379,41.0388984,17.011,32,683
00:1B:10:18:50:2F,2020-05-01 22:48:39.950,36.0,28.7615974,41.0471703,12.934,26,685
00:1B:10:18:1D:0C,2020-05-01 22:49:34.070,36.0,28.7617948,41.0472879,14.316,24,687
00:1B:10:18:45:9B,2020-05-01 22:50:02.077,35.0,29.2011163,41.012477,41.952,27,688
00:1B:10:18:31:56,2020-05-01 22:51:52.213,36.0,28.9761239,41.0388875,14.388,32,689
00:1B:10:18:4C:36,2020-05-01 22:55:23.040,36.0,28.8999375,41.0260316,19.682,30,690
00:1B:10:18:4C:36,2020-05-01 22:56:23.110,36.0,28.8999375,41.0260316,19.682,30,691
00:1B:10:18:4C:36,2020-05-01 22:57:23.167,36.0,28.9000191,41.02589,13.444,30,692
00:1B:10:18:4C:36,2020-05-01 22:58:23.027,36.0,28.9000191,41.02589,13.444,30,694
00:1B:10:18:50:2F,2020-05-01 22:58:38.227,36.0,28.7617592,41.0472644,17.694,26,695
00:1B:10:18:4C:36,2020-05-01 22:59:23.093,36.0,28.9000116,41.0259084,48.134,30,696
00:1B:10:18:1D:0C,2020-05-01 22:59:32.730,36.0,28.7609104,41.0472483,43.391,24,698
00:1B:10:18:45:9B,2020-05-01 23:00:02.070,35.0,29.2011163,41.012477,41.952,27,699
00:1B:10:18:4C:36,2020-05-01 23:00:23.157,36.0,28.9000116,41.0259084,48.134,30,700
00:1B:10:18:4C:36,2020-05-01 23:01:23.017,36.0,28.8999358,41.0260861,22.065,30,701
00:1B:10:18:31:56,2020-05-01 23:01:52.250,36.0,28.9761262,41.0388761,15.281,32,702
00:1B:10:18:50:2F,2020-05-01 23:08:39.227,36.0,28.7617989,41.0472905,13.474,26,704
00:1B:10:18:1D:0C,2020-05-01 23:09:32.353,36.0,28.761798,41.0472947,12.775,24,706
00:1B:10:18:45:9B,2020-05-01 23:10:02.077,35.0,29.2011163,41.012477,41.952,27,707
00:1B:10:18:4C:36,2020-05-01 23:12:15.097,36.0,28.9000124,41.025865,12.366,30,708
00:1B:10:18:31:56,2020-05-01 23:12:51.400,36.0,28.9761095,41.038857,14.688,32,709
00:1B:10:18:50:2F,2020-05-01 23:18:39.243,36.0,28.7619695,41.0474078,12.0,26,711
00:1B:10:18:1D:0C,2020-05-01 23:19:32.370,36.0,28.7617981,41.0472946,12.755,24,713
00:1B:10:18:45:9B,2020-05-01 23:20:02.080,36.0,29.2011163,41.012477,41.952,27,714
00:1B:10:18:4C:36,2020-05-01 23:22:15.107,35.0,28.9000126,41.0258655,31.067,30,715
00:1B:10:18:50:2F,2020-05-01 23:28:39.647,36.0,28.7617846,41.0472955,14.619,26,717
00:1B:10:18:1D:0C,2020-05-01 23:29:32.380,36.0,28.7617928,41.0472873,18.519,24,719
00:1B:10:18:45:9B,2020-05-01 23:30:02.080,35.0,29.2011163,41.012477,41.952,27,720
00:1B:10:18:4C:36,2020-05-01 23:32:14.927,35.0,28.9000255,41.0258731,17.572,30,721
00:1B:10:18:50:2F,2020-05-01 23:38:39.870,35.0,28.7617927,41.0472938,13.041,26,723
00:1B:10:18:30:29,2020-05-01 22:39:15.613,35.0,29.0458658,41.1312661,21.259,28,724
00:1B:10:18:45:9B,2020-05-01 23:40:02.280,35.0,29.2011163,41.012477,41.952,27,726
00:1B:10:18:4C:36,2020-05-01 23:41:44.907,35.0,28.9000128,41.0258741,17.041,30,727
00:1B:10:18:50:2F,2020-05-01 23:48:39.677,35.0,28.7618374,41.0474217,9.743,26,729
00:1B:10:18:30:29,2020-05-01 23:47:06.270,36.0,29.0458562,41.1312868,20.077,28,730
00:1B:10:18:45:9B,2020-05-01 23:50:02.080,35.0,29.2011163,41.012477,41.952,27,732
00:1B:10:18:4C:36,2020-05-01 23:51:04.947,36.0,28.9004601,41.0253179,43.475,30,733
00:1B:10:18:50:2F,2020-05-01 23:58:39.707,36.0,28.762058,41.0473194,8.0,26,735
00:1B:10:18:30:29,2020-05-01 23:59:45.847,36.0,29.0458225,41.1313476,59.831,28,736
00:1B:10:18:45:9B,2020-05-02 00:00:01.980,35.0,29.2011163,41.012477,41.952,27,738
00:1B:10:18:50:2F,2020-05-02 00:08:39.733,36.0,28.7617219,41.0473599,12.081,26,740
00:1B:10:18:45:9B,2020-05-02 00:10:01.980,35.0,29.2011163,41.012477,41.952,27,743
00:1B:10:18:33:47,2020-05-02 00:14:17.483,36.0,29.2014023,41.0123903,13.777,34,744
00:1B:10:18:50:2F,2020-05-02 00:18:39.763,36.0,28.7617954,41.0474016,9.654,26,746
00:1B:10:18:45:9B,2020-05-02 00:20:01.983,35.0,29.2011163,41.012477,41.952,27,749
00:1B:10:18:33:47,2020-05-02 00:24:15.437,35.0,29.2014023,41.0123903,13.777,34,750
00:1B:10:18:50:2F,2020-05-02 00:28:39.613,36.0,28.7618975,41.0474847,8.073,26,752
00:1B:10:18:45:9B,2020-05-02 00:30:01.983,35.0,29.2011163,41.012477,41.952,27,755
00:1B:10:18:33:47,2020-05-02 00:34:15.470,36.0,29.2014023,41.0123903,13.777,34,756
00:1B:10:18:50:2F,2020-05-02 00:37:20.527,36.0,28.7617698,41.0474705,9.646,26,758
00:1B:10:18:45:9B,2020-05-02 00:40:01.983,35.0,29.2011163,41.012477,41.952,27,761
00:1B:10:18:33:47,2020-05-02 00:44:17.333,36.0,29.2014023,41.0123903,13.777,34,762
00:1B:10:18:50:2F,2020-05-02 00:48:35.330,36.0,28.7617811,41.0474183,6.704,26,764
00:1B:10:18:45:9B,2020-05-02 00:50:01.887,35.0,29.2011163,41.012477,41.952,27,767
00:1B:10:18:33:47,2020-05-02 00:54:17.350,36.0,29.2014023,41.0123903,13.777,34,768
00:1B:10:18:50:2F,2020-05-02 00:58:40.130,36.0,28.7617463,41.0474635,7.03,26,770
00:1B:10:18:45:9B,2020-05-02 01:00:01.883,35.0,29.2011163,41.012477,41.952,27,773
00:1B:10:18:33:47,2020-05-02 01:04:15.320,36.0,29.2013689,41.0123989,14.605,34,774
00:1B:10:18:50:2F,2020-05-02 01:08:40.157,36.0,28.7617124,41.0474095,8.527,26,776
00:1B:10:18:45:9B,2020-05-02 01:10:01.887,35.0,29.2011163,41.012477,41.952,27,779
00:1B:10:18:33:47,2020-05-02 01:14:15.327,36.0,29.2013689,41.0123989,14.605,34,780
00:1B:10:18:50:2F,2020-05-02 01:18:40.187,36.0,28.761734,41.0473845,8.448,26,782
00:1B:10:18:45:9B,2020-05-02 01:20:01.893,35.0,29.2011163,41.012477,41.952,27,785
00:1B:10:18:33:47,2020-05-02 01:24:17.923,36.0,29.2013689,41.0123989,14.605,34,786
00:1B:10:18:50:2F,2020-05-02 01:28:35.230,36.0,28.7618911,41.0473838,9.527,26,788
00:1B:10:18:45:9B,2020-05-02 01:30:01.887,36.0,29.2011163,41.012477,41.952,27,791
00:1B:10:18:33:47,2020-05-02 01:34:17.733,36.0,29.2013689,41.0123989,14.605,34,792
00:1B:10:18:50:2F,2020-05-02 01:38:40.047,36.0,28.7618706,41.0475162,17.524,26,794
00:1B:10:18:30:29,2020-05-01 23:59:54.987,36.0,29.0458225,41.1313476,59.831,28,795
00:1B:10:18:45:9B,2020-05-02 01:40:01.887,36.0,29.2011163,41.012477,41.952,27,797
00:1B:10:18:4C:36,2020-05-02 01:42:28.860,36.349998474121094,28.9000083,41.0258687,14.508,30,798
00:1B:10:18:33:47,2020-05-02 01:44:17.750,36.0,29.2013689,41.0123989,14.605,34,799
00:1B:10:18:50:2F,2020-05-02 01:48:40.070,36.0,28.7616989,41.0475371,9.204,26,801
00:1B:10:18:30:29,2020-05-02 01:49:44.863,36.0,29.0459628,41.1312711,6.0,28,802
00:1B:10:18:4C:36,2020-05-02 01:45:47.237,36.40999984741211,28.8999978,41.0258851,19.805,30,804
00:1B:10:18:45:9B,2020-05-02 01:50:01.887,36.0,29.2011163,41.012477,41.952,27,805
00:1B:10:18:4C:36,2020-05-02 01:53:34.777,36.41999816894531,28.9000122,41.0258687,18.547,30,806
00:1B:10:18:33:47,2020-05-02 01:54:17.767,36.0,29.2013689,41.0123989,14.605,34,807
00:1B:10:18:50:2F,2020-05-02 01:58:40.090,36.0,28.7618494,41.0474218,13.565,26,809
00:1B:10:18:30:29,2020-05-02 01:59:40.337,36.0,29.0456734,41.1313078,16.317,28,810
00:1B:10:18:45:9B,2020-05-02 02:00:01.990,36.0,29.2011163,41.012477,41.952,27,812
00:1B:10:18:33:47,2020-05-02 02:04:17.790,36.0,29.2013689,41.0123989,14.605,34,813
00:1B:10:18:50:2F,2020-05-02 02:08:35.740,36.0,28.7613629,41.0477507,13.175,26,815
00:1B:10:18:45:9B,2020-05-02 02:10:01.790,36.0,29.2011163,41.012477,41.952,27,818
00:1B:10:18:33:47,2020-05-02 02:14:17.807,36.0,29.2013689,41.0123989,14.605,34,819
00:1B:10:18:50:2F,2020-05-02 02:18:34.977,36.0,28.7614535,41.0476781,12.0,26,821
00:1B:10:18:45:9B,2020-05-02 02:20:01.793,36.0,29.2011163,41.012477,41.952,27,824
00:1B:10:18:33:47,2020-05-02 02:24:17.627,36.0,29.2013689,41.0123989,14.605,34,825
00:1B:10:18:50:2F,2020-05-02 02:28:39.990,36.0,28.7615299,41.0476597,13.068,26,827
00:1B:10:18:45:9B,2020-05-02 02:30:01.793,36.0,29.2011163,41.012477,41.952,27,830
00:1B:10:18:33:47,2020-05-02 02:34:17.643,36.0,29.2013689,41.0123989,14.605,34,831
00:1B:10:18:50:2F,2020-05-02 02:38:40.007,36.0,28.7613778,41.0475962,8.173,26,833
00:1B:10:18:33:47,2020-05-02 02:44:17.657,36.0,29.2013689,41.0123989,14.605,34,836
00:1B:10:18:50:2F,2020-05-02 02:48:40.047,36.0,28.7613146,41.0475998,13.559,26,838
00:1B:10:18:33:47,2020-05-02 02:54:17.673,36.0,29.2013689,41.0123989,14.605,34,841
00:1B:10:18:4C:36,2020-05-02 02:56:01.283,36.38999938964844,28.9000197,41.0258696,17.588,30,842
00:1B:10:18:50:2F,2020-05-02 02:58:40.060,36.0,28.761155,41.047481,56.0,26,844
00:1B:10:18:33:47,2020-05-02 03:04:14.533,36.0,29.2013689,41.0123989,14.605,34,847
00:1B:10:18:4C:36,2020-05-02 03:06:01.097,36.38999938964844,28.8999262,41.0261089,17.398,30,848
00:1B:10:18:50:2F,2020-05-02 03:08:39.903,36.0,28.760286,41.0476444,16.853,26,850
00:1B:10:18:33:47,2020-05-02 03:14:16.853,36.0,29.2013689,41.0123989,14.605,34,853
00:1B:10:18:4C:36,2020-05-02 03:16:02.280,36.310001373291016,28.9000098,41.0258651,15.197,30,854
00:1B:10:18:50:2F,2020-05-02 03:18:39.930,36.0,28.7612136,41.0476007,57.562,26,856
00:1B:10:18:33:47,2020-05-02 03:24:16.870,36.0,29.2013689,41.0123989,14.605,34,859
00:1B:10:18:4C:36,2020-05-02 03:26:02.293,36.36000061035156,28.9000251,41.0258635,13.87,30,860
00:1B:10:18:50:2F,2020-05-02 03:28:39.957,36.0,28.7613677,41.0477462,26.735,26,862
00:1B:10:18:33:47,2020-05-02 03:34:16.887,36.0,29.2013689,41.0123989,14.605,34,865
00:1B:10:18:4C:36,2020-05-02 03:36:01.133,36.38999938964844,28.9000154,41.0258662,12.686,30,866
00:1B:10:18:50:2F,2020-05-02 03:38:39.967,36.0,28.7615739,41.0476921,9.873,26,868
00:1B:10:18:33:47,2020-05-02 03:44:16.900,36.0,29.2013689,41.0123989,14.605,34,871
00:1B:10:18:4C:36,2020-05-02 03:46:01.337,36.369998931884766,28.9000215,41.0258692,15.272,30,872
00:1B:10:18:50:2F,2020-05-02 03:48:39.797,36.0,28.7613088,41.0476962,22.472,26,874
00:1B:10:18:33:47,2020-05-02 03:54:16.917,36.0,29.2013689,41.0123989,14.605,34,877
00:1B:10:18:4C:36,2020-05-02 03:56:00.967,36.369998931884766,28.9000195,41.0258621,15.797,30,878
00:1B:10:18:50:2F,2020-05-02 03:58:39.840,36.0,28.761354,41.0476328,7.282,26,880
00:1B:10:18:33:47,2020-05-02 04:04:16.733,36.0,29.2013689,41.0123989,14.605,34,883
00:1B:10:18:4C:36,2020-05-02 04:06:00.970,35.7400016784668,28.8999256,41.0260827,82.275,30,884
00:1B:10:18:50:2F,2020-05-02 04:08:39.850,36.0,28.7614255,41.0478042,8.29,26,886
00:1B:10:18:33:47,2020-05-02 04:14:16.747,36.0,29.2013689,41.0123989,14.605,34,889
00:1B:10:18:4C:36,2020-05-02 04:16:00.983,35.66999816894531,28.8999374,41.0260067,24.343,30,890
00:1B:10:18:50:2F,2020-05-02 04:18:39.877,36.0,28.7613279,41.0476515,8.016,26,892
00:1B:10:18:33:47,2020-05-02 04:24:16.763,36.0,29.2013689,41.0123989,14.605,34,895
00:1B:10:18:50:2F,2020-05-02 04:28:39.703,36.0,28.7617917,41.0472984,11.648,26,898
00:1B:10:18:33:47,2020-05-02 04:34:16.780,36.0,29.2013689,41.0123989,14.605,34,901
00:1B:10:18:4C:36,2020-05-02 04:23:20.907,35.630001068115234,28.9000092,41.0258719,15.458,30,902
00:1B:10:18:50:2F,2020-05-02 04:38:39.733,36.0,28.7609073,41.0476749,36.0,26,904
00:1B:10:18:4C:36,2020-05-02 04:40:43.363,35.59000015258789,28.8999103,41.0260804,29.58,30,907
00:1B:10:18:33:47,2020-05-02 04:44:16.797,36.0,29.2013689,41.0123989,14.605,34,908
00:1B:10:18:50:2F,2020-05-02 04:48:39.757,35.0,28.76102,41.0476359,48.617,26,910
00:1B:10:18:33:47,2020-05-02 04:54:16.823,36.0,29.2013689,41.0123989,14.605,34,913
00:1B:10:18:50:2F,2020-05-02 04:58:40.183,36.0,28.7617881,41.0480841,57.582,26,915
00:1B:10:18:33:47,2020-05-02 05:04:16.640,36.0,29.2013689,41.0123989,14.605,34,918
00:1B:10:18:50:2F,2020-05-02 05:08:39.813,36.0,28.7618925,41.0478863,57.083,26,920
00:1B:10:18:4C:36,2020-05-02 05:12:07.647,35.63999938964844,28.9000207,41.0258615,14.222,30,923
00:1B:10:18:4C:36,2020-05-02 05:13:07.513,35.630001068115234,28.9000207,41.0258615,14.222,30,924
00:1B:10:18:4C:36,2020-05-02 05:14:07.577,35.630001068115234,28.9000418,41.0258838,27.961,30,925
00:1B:10:18:33:47,2020-05-02 05:14:16.647,36.0,29.2013689,41.0123989,14.605,34,926
00:1B:10:18:4C:36,2020-05-02 05:15:07.627,35.650001525878906,28.9000418,41.0258838,27.961,30,927
00:1B:10:18:4C:36,2020-05-02 05:16:34.580,35.630001068115234,28.9000088,41.0258633,30.157,30,928
00:1B:10:18:4C:36,2020-05-02 05:17:34.470,35.619998931884766,28.9000088,41.0258633,30.157,30,929
00:1B:10:18:4C:36,2020-05-02 05:18:34.527,35.63999938964844,28.8999734,41.0260274,30.891,30,931
00:1B:10:18:50:2F,2020-05-02 05:18:39.643,36.0,28.7622805,41.0478512,21.368,26,932
00:1B:10:18:4C:36,2020-05-02 05:19:34.587,35.650001525878906,28.8999734,41.0260274,30.891,30,933
00:1B:10:18:30:29,2020-05-02 02:01:27.343,36.0,29.0456636,41.1313064,16.203,28,934
00:1B:10:18:4C:36,2020-05-02 05:20:34.643,35.61000061035156,28.8999778,41.0259854,26.549,30,936
00:1B:10:18:4C:36,2020-05-02 05:21:34.907,35.599998474121094,28.8999778,41.0259854,26.549,30,937
00:1B:10:18:4C:36,2020-05-02 05:22:34.570,35.66999816894531,28.8999778,41.0259854,26.549,30,938
00:1B:10:18:33:47,2020-05-02 05:24:16.660,36.0,29.2013689,41.0123989,14.605,34,939
00:1B:10:18:50:2F,2020-05-02 05:28:39.673,36.0,28.7625554,41.048115,9.763,26,946
00:1B:10:18:30:29,2020-05-02 05:29:44.763,36.0,29.0456855,41.1312546,25.15,28,948
00:1B:10:18:4C:36,2020-05-02 05:24:25.087,35.619998931884766,28.9000117,41.0258684,16.576,30,952
00:1B:10:18:4C:36,2020-05-02 05:33:55.337,35.59000015258789,28.9000582,41.0257731,41.714,30,953
00:1B:10:18:33:47,2020-05-02 05:34:16.677,36.0,29.2013689,41.0123989,14.605,34,954
00:1B:10:18:4C:36,2020-05-02 05:34:55.407,35.56999969482422,28.9000582,41.0257731,41.714,30,955
00:1B:10:18:4C:36,2020-05-02 05:35:55.463,35.560001373291016,28.9000006,41.0258334,26.009,30,956
00:1B:10:18:4C:36,2020-05-02 05:36:55.333,35.560001373291016,28.9000006,41.0258334,26.009,30,957
00:1B:10:18:4C:36,2020-05-02 05:37:55.390,35.54999923706055,28.9000006,41.0258334,26.009,30,958
00:1B:10:18:50:2F,2020-05-02 05:38:39.697,36.0,28.7617999,41.0473069,12.645,26,960
00:1B:10:18:4C:36,2020-05-02 05:38:55.447,35.529998779296875,28.8999912,41.0259601,43.832,30,961
00:1B:10:18:4C:36,2020-05-02 05:39:55.317,35.56999969482422,28.8999912,41.0259601,43.832,30,964
00:1B:10:18:4C:36,2020-05-02 05:40:55.370,35.630001068115234,28.8999107,41.026095,28.43,30,965
